"","OID_1","FoodTruckCount_1000","FoodTruckCount_100","FoodTruckCount_2500","FoodTruckCount_250","FoodTruckCount_500","FoodTruckCount_50","Latitude","Longitude"
"132",132,3.14249994554815,0,11.9999998532704,0,0.917499961284181,0,37.8097412736456,-122.305307846184
"133",133,3.77749985844213,0,12.5824997866621,0.617499973788151,1.75499992537916,0,37.8097760120571,-122.303036900807
"134",134,3.04749995556185,0.507500027400111,19.409999891372,1.302499944812,1.99999991480761,0.15750000850917,37.8098107067477,-122.300765953305
"135",135,3.00749996010884,0.0850000046004785,27.5624999986154,1.5574999338891,1.99999991480761,0,37.8098453577177,-122.298495003682
"136",136,3.67249996226956,0,38.9724997390977,0.424999981926069,1.97499991607868,0,37.8098799649667,-122.296224051941
"137",137,4.95500001558015,0,46.3224989507123,0,0.917499961284181,0,37.8099145284949,-122.293953098085
"138",138,5.99999995569492,0,50.3574988226874,0,0.0074999995401386,0,37.8099490483021,-122.291682142115
"139",139,6.51000003752168,0,52.9449995711701,0,0,0,37.8099835243882,-122.289411184035
"140",140,5.06249991264663,0,58.3250006505623,0,0,0,37.8100179567533,-122.287140223847
"141",141,4.54749994841257,0,60.2725008560447,0,0.487499979533787,0,37.8100523453972,-122.284869261555
"142",142,6.86249996564271,0,60.9050009643943,0.112499995261924,0.999999957796502,0,37.81008669032,-122.28259829716
"143",143,13.4000000506965,0.0325000017562345,62.6700005744774,0.76249996771184,1.17999994990142,0,37.8101209915214,-122.280327330666
"144",144,24.1450001071044,0.00250000013992818,64.5325014564252,0.572499975761921,2.79249995234758,0,37.8101552490015,-122.278056362074
"145",145,31.442499669084,0.0325000017562345,66.0299999105724,1.15749995088831,4.02499995636404,0,37.8101894627603,-122.275785391388
"146",146,33.1549998258817,0.42000002269112,66.6425002473901,2.1024999235763,6.92999995836237,0.0625000033725408,37.8102236327976,-122.273514418611
"147",147,32.48749976942,0.172500009309469,66.4875008006513,2.96249991692222,12.4900001337202,0.012500000676079,37.8102577591134,-122.271243443744
"148",148,32.2799993213759,0.0925000049888471,65.7825008038229,3.987499914092,15.2449999257896,0,37.8102918417076,-122.268972466792
"149",149,32.7799999745385,1.00500005427193,64.8550016110095,3.22999994384829,15.0350001750706,0.300000016202333,37.8103258805802,-122.266701487756
"150",150,0.9999999585819,0,7.79250001779025,0,0,0,37.8114035879373,-122.314435641027
"151",151,1.41999993911285,0,9.12250013992141,0,0,0,37.8114385020664,-122.312164649083
"152",152,2.41749993449995,0,13.1275000404395,0.494999979073925,1.17499995046979,0,37.8115777213669,-122.30308065999
"153",153,2.66499994759886,0.267500014438245,17.5574998769378,0.999999957600152,1.86999992094594,0.0350000018883087,37.8116124168878,-122.3008096574
"154",154,3.65999988554338,0,26.1224998567871,0.557499976288945,1.99999991480761,0,37.8116470686868,-122.298538652689
"155",155,4.89250003093151,0,37.8625000097899,0,1.85999992129729,0,37.8116816767639,-122.29626764586
"156",156,5.68249996469041,0,47.4899995448831,0,0.279999987806029,0,37.8117162411191,-122.293996636915
"157",157,6.1799999635078,0,52.5499997244566,0,0.0174999991887895,0,37.8117507617522,-122.291725625857
"158",158,6.37000004401137,0,55.4699992959224,0,0.43499998118202,0,37.8117852386633,-122.289454612688
"159",159,4.77499997635135,0,59.2175012053078,0,1.08249995430882,0,37.8118196718523,-122.287183597411
"160",160,5.12249997808278,0,60.79000066802,0,1.8899999398782,0,37.811854061319,-122.28491258003
"161",161,5.95750002532145,0,61.8075011300163,0.394999983176466,1.73999992708428,0,37.8118884070636,-122.282641560545
